  15    /N + 0  IONISATION RATE COEFFICIENTS   /
N + 0/N + 1/   24/I.P. =           117314.3/ICODE =  1/FCODE =  0/ISEL=   1
C    14   N + 0    3     N + 1    3       *SUMMERS/HOOPER split BELL et al.
C    15   N + 0    3     N + 1    4       *SUMMERS/HOOPER split BELL et al.
C
C
C         PREFERRED DATA INDICATED BY *
C
C
C
C  NOTES.
C ------
C
C   ISEL  INITIAL MET.    DESIG.             FINAL  MET.    DESIG.
C           ION   CODE                        ION   CODE
C   ----  ------- ---- ---------------      ------- ---- ---------------
C     1   N + 0    1     2S2 2P3(4S)         N + 1    0     Total
C     2   N + 0    1     2S2 2P3(4S)         N + 1    1     2S2 2P2(3P)
C     3   N + 0    1     2S2 2P3(4S)         N + 1    2     2S2 2P2(1D)
C     4   N + 0    1     2S2 2P3(4S)         N + 1    3     2S2 2P2(1S)
C     5   N + 0    1     2S2 2P2(4S)         N + 1    4     2S1 2P3(5S)
C     6   N + 0    2     2S2 2P3(2D)         N + 1    0     Total
C     7   N + 0    2     2S2 2P3(2D)         N + 1    1     2S2 2P2(3P)
C     8   N + 0    2     2S2 2P3(2D)         N + 1    2     2S2 2P2(1D)
C     9   N + 0    2     2S2 2P3(2D)         N + 1    3     2S2 2P2(1S)
C    10   N + 0    2     2S2 2P2(2P)         N + 1    4     2S1 2P3(5S)
C    11   N + 0    2     2S2 2P3(2P)         N + 1    0     Total
C    12   N + 0    2     2S2 2P3(2P)         N + 1    1     2S2 2P2(3P)
C    13   N + 0    2     2S2 2P3(2P)         N + 1    2     2S2 2P2(1D)
C    14   N + 0    2     2S2 2P3(2P)         N + 1    3     2S2 2P2(1S)
C    15   N + 0    2     2S2 2P2(2P)         N + 1    4     2S1 2P3(5S)
C
C
C
C
C  Compiler:  H. P. Summers
C  Date:      13 June 1996
C----------------------------------------------------------------------------

 
C---------------------------------------------------------------------------------
C ADAS ADF07 DATA - SCCS info: @(#)$Header: /u/xshare/Attic/repos/codesys/source/adas/data/adf07/szd96#n/szd96#n_n0.dat,v 1.1 2009-07-30 05:48:39 Marina Gorelenkova Exp $ Date $Date: 2009-07-30 05:48:39 $
C---------------------------------------------------------------------------------
