    9 /GCRC1=1.101E-07 /SPEC=F  /DATE=13/02/04 /CODE=interpl
--------------------------------------------------------------------------------
   25   25 /TREF=2.000E+03
--------------------------------------------------------------------------------
 1.000E+04 1.300E+04 1.500E+04 1.800E+04 2.000E+04 2.300E+04 2.500E+04 2.800E+04
 3.000E+04 3.300E+04 3.500E+04 3.800E+04 4.000E+04 4.300E+04 4.500E+04 4.800E+04
 5.000E+04 5.300E+04 5.500E+04 5.800E+04 6.000E+04 6.300E+04 6.500E+04 6.800E+04
 7.000E+04
 1.000E+12 2.000E+12 3.000E+12 5.000E+12 6.000E+12 7.000E+12 8.000E+12 9.000E+12
 1.000E+13 2.000E+13 3.000E+13 5.000E+13 6.000E+13 7.000E+13 8.000E+13 9.000E+13
 1.000E+14 2.000E+14 3.000E+14 5.000E+14 6.000E+14 7.000E+14 8.000E+14 9.000E+14
 1.000E+15
--------------------------------------------------------------------------------
 6.666E-08 7.290E-08 7.683E-08 8.257E-08 8.626E-08 9.161E-08 9.504E-08 9.997E-08
 1.031E-07 1.074E-07 1.103E-07 1.143E-07 1.168E-07 1.208E-07 1.233E-07 1.269E-07
 1.293E-07 1.324E-07 1.345E-07 1.375E-07 1.394E-07 1.423E-07 1.442E-07 1.469E-07
 1.486E-07
 6.694E-08 7.317E-08 7.711E-08 8.283E-08 8.654E-08 9.188E-08 9.531E-08 1.003E-07
 1.033E-07 1.077E-07 1.105E-07 1.146E-07 1.171E-07 1.211E-07 1.237E-07 1.272E-07
 1.294E-07 1.327E-07 1.348E-07 1.376E-07 1.396E-07 1.426E-07 1.445E-07 1.473E-07
 1.490E-07
 6.710E-08 7.334E-08 7.728E-08 8.301E-08 8.670E-08 9.205E-08 9.548E-08 1.005E-07
 1.035E-07 1.080E-07 1.107E-07 1.147E-07 1.174E-07 1.212E-07 1.237E-07 1.274E-07
 1.297E-07 1.329E-07 1.350E-07 1.378E-07 1.398E-07 1.428E-07 1.446E-07 1.475E-07
 1.492E-07
 6.734E-08 7.358E-08 7.753E-08 8.325E-08 8.695E-08 9.230E-08 9.573E-08 1.007E-07
 1.039E-07 1.081E-07 1.109E-07 1.150E-07 1.175E-07 1.215E-07 1.241E-07 1.276E-07
 1.298E-07 1.331E-07 1.352E-07 1.382E-07 1.401E-07 1.430E-07 1.449E-07 1.476E-07
 1.493E-07
 6.743E-08 7.368E-08 7.761E-08 8.334E-08 8.704E-08 9.239E-08 9.582E-08 1.008E-07
 1.038E-07 1.082E-07 1.110E-07 1.151E-07 1.176E-07 1.216E-07 1.241E-07 1.277E-07
 1.299E-07 1.332E-07 1.353E-07 1.383E-07 1.402E-07 1.431E-07 1.450E-07 1.477E-07
 1.494E-07
 6.750E-08 7.376E-08 7.771E-08 8.344E-08 8.712E-08 9.247E-08 9.591E-08 1.009E-07
 1.039E-07 1.084E-07 1.111E-07 1.150E-07 1.177E-07 1.217E-07 1.242E-07 1.278E-07
 1.300E-07 1.333E-07 1.354E-07 1.384E-07 1.403E-07 1.432E-07 1.451E-07 1.478E-07
 1.495E-07
 6.757E-08 7.384E-08 7.778E-08 8.351E-08 8.721E-08 9.255E-08 9.598E-08 1.009E-07
 1.040E-07 1.083E-07 1.112E-07 1.152E-07 1.179E-07 1.217E-07 1.242E-07 1.279E-07
 1.301E-07 1.334E-07 1.355E-07 1.383E-07 1.404E-07 1.432E-07 1.452E-07 1.479E-07
 1.496E-07
 6.763E-08 7.390E-08 7.785E-08 8.358E-08 8.728E-08 9.261E-08 9.606E-08 1.010E-07
 1.042E-07 1.084E-07 1.113E-07 1.153E-07 1.180E-07 1.218E-07 1.243E-07 1.280E-07
 1.303E-07 1.335E-07 1.356E-07 1.384E-07 1.404E-07 1.433E-07 1.453E-07 1.481E-07
 1.498E-07
 6.769E-08 7.398E-08 7.791E-08 8.364E-08 8.734E-08 9.269E-08 9.612E-08 1.011E-07
 1.041E-07 1.086E-07 1.113E-07 1.154E-07 1.179E-07 1.219E-07 1.244E-07 1.280E-07
 1.304E-07 1.336E-07 1.356E-07 1.385E-07 1.405E-07 1.434E-07 1.454E-07 1.482E-07
 1.499E-07
 6.810E-08 7.446E-08 7.842E-08 8.414E-08 8.784E-08 9.320E-08 9.664E-08 1.016E-07
 1.048E-07 1.090E-07 1.119E-07 1.159E-07 1.186E-07 1.224E-07 1.249E-07 1.286E-07
 1.308E-07 1.342E-07 1.361E-07 1.392E-07 1.411E-07 1.440E-07 1.460E-07 1.488E-07
 1.505E-07
 6.837E-08 7.480E-08 7.878E-08 8.451E-08 8.822E-08 9.358E-08 9.701E-08 1.020E-07
 1.050E-07 1.095E-07 1.123E-07 1.163E-07 1.190E-07 1.229E-07 1.254E-07 1.291E-07
 1.314E-07 1.346E-07 1.366E-07 1.397E-07 1.416E-07 1.446E-07 1.465E-07 1.492E-07
 1.510E-07
 6.878E-08 7.533E-08 7.932E-08 8.507E-08 8.878E-08 9.415E-08 9.760E-08 1.026E-07
 1.057E-07 1.101E-07 1.129E-07 1.170E-07 1.197E-07 1.236E-07 1.261E-07 1.299E-07
 1.321E-07 1.352E-07 1.373E-07 1.403E-07 1.424E-07 1.454E-07 1.473E-07 1.500E-07
 1.519E-07
 6.893E-08 7.555E-08 7.953E-08 8.529E-08 8.901E-08 9.438E-08 9.784E-08 1.028E-07
 1.060E-07 1.104E-07 1.132E-07 1.172E-07 1.199E-07 1.238E-07 1.264E-07 1.302E-07
 1.324E-07 1.357E-07 1.376E-07 1.407E-07 1.427E-07 1.457E-07 1.476E-07 1.505E-07
 1.521E-07
 6.908E-08 7.574E-08 7.973E-08 8.551E-08 8.922E-08 9.461E-08 9.807E-08 1.030E-07
 1.062E-07 1.106E-07 1.134E-07 1.175E-07 1.202E-07 1.241E-07 1.266E-07 1.303E-07
 1.327E-07 1.359E-07 1.379E-07 1.411E-07 1.430E-07 1.460E-07 1.479E-07 1.507E-07
 1.524E-07
 6.919E-08 7.591E-08 7.992E-08 8.569E-08 8.942E-08 9.482E-08 9.829E-08 1.032E-07
 1.064E-07 1.108E-07 1.136E-07 1.177E-07 1.204E-07 1.243E-07 1.269E-07 1.306E-07
 1.330E-07 1.362E-07 1.382E-07 1.412E-07 1.433E-07 1.463E-07 1.482E-07 1.511E-07
 1.527E-07
 6.932E-08 7.606E-08 8.008E-08 8.587E-08 8.960E-08 9.500E-08 9.846E-08 1.034E-07
 1.066E-07 1.110E-07 1.138E-07 1.179E-07 1.206E-07 1.246E-07 1.271E-07 1.308E-07
 1.331E-07 1.365E-07 1.386E-07 1.415E-07 1.436E-07 1.466E-07 1.485E-07 1.514E-07
 1.531E-07
 6.943E-08 7.622E-08 8.025E-08 8.604E-08 8.976E-08 9.516E-08 9.866E-08 1.036E-07
 1.068E-07 1.112E-07 1.140E-07 1.181E-07 1.209E-07 1.248E-07 1.273E-07 1.311E-07
 1.334E-07 1.367E-07 1.388E-07 1.419E-07 1.438E-07 1.468E-07 1.488E-07 1.517E-07
 1.534E-07
 7.026E-08 7.731E-08 8.138E-08 8.723E-08 9.101E-08 9.646E-08 1.000E-07 1.050E-07
 1.083E-07 1.127E-07 1.156E-07 1.197E-07 1.225E-07 1.265E-07 1.290E-07 1.328E-07
 1.351E-07 1.385E-07 1.407E-07 1.437E-07 1.458E-07 1.489E-07 1.507E-07 1.537E-07
 1.556E-07
 7.085E-08 7.800E-08 8.211E-08 8.800E-08 9.180E-08 9.731E-08 1.008E-07 1.059E-07
 1.092E-07 1.136E-07 1.166E-07 1.208E-07 1.236E-07 1.275E-07 1.302E-07 1.341E-07
 1.364E-07 1.399E-07 1.419E-07 1.451E-07 1.471E-07 1.502E-07 1.522E-07 1.552E-07
 1.570E-07
 7.163E-08 7.885E-08 8.299E-08 8.894E-08 9.278E-08 9.834E-08 1.020E-07 1.070E-07
 1.104E-07 1.149E-07 1.179E-07 1.221E-07 1.250E-07 1.291E-07 1.317E-07 1.356E-07
 1.380E-07 1.414E-07 1.437E-07 1.469E-07 1.490E-07 1.521E-07 1.541E-07 1.573E-07
 1.591E-07
 7.192E-08 7.914E-08 8.329E-08 8.925E-08 9.312E-08 9.870E-08 1.023E-07 1.076E-07
 1.108E-07 1.154E-07 1.183E-07 1.226E-07 1.255E-07 1.295E-07 1.323E-07 1.361E-07
 1.386E-07 1.421E-07 1.443E-07 1.474E-07 1.496E-07 1.528E-07 1.549E-07 1.579E-07
 1.598E-07
